dungeonName 	 levelName 	 gemCount 	 deathCount 	 attackedCount 	 damagedByTimeCount 	 (getItem, useItem, hps)
옛 유적지	시작 방	1	0	0	0			3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
옛 유적지	방1	1	0	0	0	근처보기, 	근처보기, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 	
옛 유적지	최종방	3	0	0	0	사방공격, 	사방공격, 	2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
진시왕의 무덤	시작방	2	0	0	0			3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
진시왕의 무덤	방1	2	0	0	0	회복10, 	회복10, 	2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 	
진시왕의 무덤	중간방	4	0	0	0		사방공격, 	3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 	
진시왕의 무덤	방3	3	0	0	0	회복10, 	사방공격, 회복10, 	2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
진시왕의 무덤	최종방	1	1	1	0		괴물보기, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 	
진시왕의 무덤	시작방	2	0	0	0		근처보기, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
진시왕의 무덤	방2	2	0	1	0	근처보기, 	사방공격, 회복10, 	3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
진시왕의 무덤	중간방	1	0	0	0		근처보기, 	2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 	
진시왕의 무덤	방4	3	1	0	0			1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 	
