dungeonName 	 levelName 	 gemCount 	 deathCount 	 attackedCount 	 damagedByTimeCount 	 (getItem, useItem, hps)
왕의 무덤	시작방	2	0	0	0			5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 	
왕의 무덤	방1	1	0	1	0	회복10, 	사방공격, 	5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	중간방	1	0	0	0		회복20, 회복10, 근처보기, 	5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 	
왕의 무덤	방3	1	0	0	0	회복10, 은신, 	회복10, 은신, 	5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 	
왕의 무덤	최종방	1	0	0	1		은신, 	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
신비한 미로	시작방	2	0	0	0			5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
신비한 미로	방2	2	0	0	0	회복10, 	사방공격, 회복10, 	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 	
신비한 미로	방5	2	0	0	0	상하공격, 	은신, 	4, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 	
신비한 미로	방7	2	0	0	0		은신, 	2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
신비한 미로	최종방	2	0	1	1	은신, 	사방공격, 회복30, 상하공격, 근처보기, 은신, 	2, 2, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
신비한 미로	시작방	1	0	1	0	괴물보기, 	근처보기, 근처보기, 괴물보기, 	5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
신비한 미로	방1	1	0	0	0		은신, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 	
신비한 미로	방3	0	1	0	0	좌우공격, 	은신, 	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 	
