dungeonName 	 levelName 	 gemCount 	 deathCount 	 attackedCount 	 damagedByTimeCount 	 (getItem, useItem, hps)
왕의 무덤	시작방	3	0	0	0			5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 	
왕의 무덤	방1	2	0	0	0		사방공격, 	5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 	
왕의 무덤	중간방	1	0	2	0		근처보기, 회복10, 은신, 	5, 5, 5, 5, 5, 5, 4, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	방3	1	0	0	0	회복10, 	회복10, 	2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	최종방	2	1	0	0		상하공격, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 	
왕의 무덤	시작방	1	0	1	0			5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	방1	2	0	0	0	회복10, 	근처보기, 회복10, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 	
왕의 무덤	중간방	2	0	0	0	상하공격, 	근처보기, 사방공격, 상하공격, 은신, 	4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	방3	2	0	0	0	회복10, 	사방공격, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 	
왕의 무덤	방3	0	0	0	0	은신, 		2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	최종방	1	1	0	1		회복10, 은신, 	2, 2, 2, 2, 2, 2, 1, 	
고대 유적지	시작 방	2	0	0	0	괴물보기, 		5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
고대 유적지	방1	2	0	0	0			4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
고대 유적지	방1	0	0	0	0	사방공격, 		4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
고대 유적지	최종방	1	1	1	0	회복10, 	괴물보기, 	3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 	
고대 유적지	시작 방	1	0	0	0	괴물보기, 		5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
고대 유적지	방1	1	0	2	0	상하공격, 		4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 	
고대 유적지	최종방	1	1	0	0		괴물보기, 	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 	
고대 유적지	시작 방	2	0	0	0			5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 	
고대 유적지	방2	3	1	3	0	좌우공격, 회복10, 		5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 2, 1, 	
고대 유적지	시작 방	2	0	0	0	근처보기, 		5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 	
고대 유적지	방2	3	0	3	0	회복10, 좌우공격, 	근처보기, 회복10, 좌우공격, 	5, 5, 5, 5, 5, 5, 4, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 	
고대 유적지	최종방	1	1	0	0	회복10, 		1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 	
