dungeonName 	 levelName 	 gemCount 	 deathCount 	 attackedCount 	 damagedByTimeCount 	 (getItem, useItem, hps)
튜토리얼	단계1	2	0	0	0	근처보기, 회복10, 	근처보기, 	3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
튜토리얼	단계2	1	1	1	0		회복10, 	2, 2, 2, 1, 1, 1, 1, 1, 	
튜토리얼	단계1	2	0	0	0	근처보기, 회복10, 		3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
튜토리얼	단계2	2	0	1	0	좌우공격, 	근처보기, 회복10, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 	
튜토리얼	단계3	3	0	0	0			3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
고대 유적지	시작 방	2	0	1	0	근처보기, 		3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 	
고대 유적지	방1	2	0	1	0	좌우공격, 	근처보기, 	2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 	
고대 유적지	최종방	1	1	0	0			1, 1, 1, 1, 1, 1, 1, 	
고대 유적지	시작 방	1	0	0	0	근처보기, 		3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
고대 유적지	방1	2	0	0	0	상하공격, 		3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
고대 유적지	최종방	3	0	0	0	회복10, 	근처보기, 	3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	시작방	3	0	0	0			3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	방1	2	0	0	0	회복10, 	회복10, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	중간방	1	1	1	0		상하공격, 	2, 2, 2, 2, 2, 2, 	
왕의 무덤	시작방	2	0	0	0			3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	방1	1	0	0	0	회복10, 	회복10, 	3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 	
왕의 무덤	중간방	1	1	1	0			2, 2, 2, 2, 2, 	
고대 유적지	시작 방	1	0	0	0	괴물보기, 		3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
고대 유적지	방1	2	0	0	0	사방공격, 	괴물보기, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
고대 유적지	최종방	4	0	2	0		사방공격, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 	
왕의 무덤	시작방	2	0	0	0			3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	방1	1	0	0	0			3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	중간방	0	0	0	0		근처보기, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	방3	3	0	0	0		사방공격, 	3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 	
왕의 무덤	최종방	1	0	0	0		사방공격, 회복10, 회복10, 	3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 	
신비한 미로	시작방	3	0	0	0		최대체력, 회복20, 근처보기, 사방공격, 	3, 3, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
신비한 미로	시작방	0	0	0	0	근처보기, 		4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
신비한 미로	방1	2	0	0	0		근처보기, 	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 	
신비한 미로	방4	0	0	1	0	회복10, 	은신, 회복10, 	4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 	
신비한 미로	방6	1	1	0	0			1, 1, 1, 1, 1, 1, 	
